,Name,User ID,PriceFinal,DLCCount,behavior,hours,IsFree,Metacritic
71,Fallout 4,234190577,59.99,7,play,59.0,False,84
47,Fallout 4,39082468,59.99,7,play,36.0,False,84
49,Fallout 4,24469287,59.99,7,play,119.0,False,84
51,Fallout 4,39622853,59.99,7,play,40.0,False,84
53,Fallout 4,111754806,59.99,7,play,63.0,False,84
55,Fallout 4,99077905,59.99,7,play,428.0,False,84
57,Fallout 4,9128105,59.99,7,play,21.0,False,84
59,Fallout 4,12259303,59.99,7,play,127.0,False,84
61,Fallout 4,77124916,59.99,7,play,361.0,False,84
63,Fallout 4,2259650,59.99,7,play,116.0,False,84
177,Fallout 4,124059151,59.99,7,play,64.0,False,84
67,Fallout 4,233424343,59.99,7,play,97.0,False,84
19,Fallout 4,43913966,59.99,7,play,65.0,False,84
17,Fallout 4,91800733,59.99,7,play,63.0,False,84
15,Fallout 4,65958466,59.99,7,play,123.0,False,84
13,Fallout 4,65229865,59.99,7,play,0.5,False,84
5,Fallout 4,25096601,59.99,7,play,1.6,False,84
7,Fallout 4,211925330,59.99,7,play,133.0,False,84
9,Fallout 4,115396529,59.99,7,play,17.9,False,84
105814,Movie Studio 13 Platinum - Steam Powered,71527252,59.99,0,play,166.0,False,0
82179,DiRT Rally,57103808,59.99,0,play,5.6,False,86
82181,DiRT Rally,44482198,59.99,0,play,13.2,False,86
82183,DiRT Rally,131940023,59.99,0,play,15.0,False,86
82185,DiRT Rally,251164636,59.99,0,play,21.0,False,86
82187,DiRT Rally,65420540,59.99,0,play,9.6,False,86
82189,DiRT Rally,45974860,59.99,0,play,1.3,False,86
82191,DiRT Rally,58057627,59.99,0,play,0.3,False,86
82193,DiRT Rally,191126693,59.99,0,play,11.2,False,86
82195,DiRT Rally,94908699,59.99,0,play,4.5,False,86
82197,DiRT Rally,27403206,59.99,0,play,3.7,False,86
82199,DiRT Rally,30246419,59.99,0,play,8.2,False,86
82201,DiRT Rally,190191843,59.99,0,play,5.0,False,86
82203,DiRT Rally,28472068,59.99,0,play,1.2,False,86
82206,DiRT Rally,14465359,59.99,0,play,0.4,False,86
82208,DiRT Rally,69954842,59.99,0,play,62.0,False,86
82210,DiRT Rally,74764496,59.99,0,play,8.9,False,86
82212,DiRT Rally,32577778,59.99,0,play,5.1,False,86
82214,DiRT Rally,251197403,59.99,0,play,13.5,False,86
11,Fallout 4,4834220,59.99,7,play,19.8,False,84
69,Fallout 4,71390526,59.99,7,play,102.0,False,84
65,Fallout 4,59115473,59.99,7,play,30.0,False,84
73,Fallout 4,98624963,59.99,7,play,79.0,False,84
149,Fallout 4,58435428,59.99,7,play,34.0,False,84
125,Fallout 4,66255019,59.99,7,play,65.0,False,84
127,Fallout 4,39037163,59.99,7,play,94.0,False,84
129,Fallout 4,108007732,59.99,7,play,26.0,False,84
131,Fallout 4,70408902,59.99,7,play,18.7,False,84
133,Fallout 4,191126693,59.99,7,play,73.0,False,84
135,Fallout 4,30699429,59.99,7,play,24.0,False,84
137,Fallout 4,24721232,59.99,7,play,74.0,False,84
139,Fallout 4,51085779,59.99,7,play,71.0,False,84
141,Fallout 4,49462664,59.99,7,play,46.0,False,84
143,Fallout 4,96588736,59.99,7,play,51.0,False,84
145,Fallout 4,86469479,59.99,7,play,22.0,False,84
147,Fallout 4,15196746,59.99,7,play,108.0,False,84
151,Fallout 4,43446880,59.99,7,play,249.0,False,84
121,Fallout 4,167302978,59.99,7,play,12.3,False,84
153,Fallout 4,34919318,59.99,7,play,8.2,False,84
155,Fallout 4,99264709,59.99,7,play,41.0,False,84
157,Fallout 4,88035166,59.99,7,play,105.0,False,84
159,Fallout 4,11161178,59.99,7,play,123.0,False,84
161,Fallout 4,73305545,59.99,7,play,2.1,False,84
163,Fallout 4,23225650,59.99,7,play,10.6,False,84
165,Fallout 4,80363319,59.99,7,play,28.0,False,84
167,Fallout 4,108750879,59.99,7,play,77.0,False,84
169,Fallout 4,57603447,59.99,7,play,120.0,False,84
171,Fallout 4,27403206,59.99,7,play,23.0,False,84
173,Fallout 4,71527252,59.99,7,play,84.0,False,84
175,Fallout 4,149143479,59.99,7,play,239.0,False,84
123,Fallout 4,86055705,59.99,7,play,58.0,False,84
119,Fallout 4,94269421,59.99,7,play,10.1,False,84
75,Fallout 4,183337134,59.99,7,play,183.0,False,84
117,Fallout 4,43684632,59.99,7,play,27.0,False,84
77,Fallout 4,110906645,59.99,7,play,7.6,False,84
79,Fallout 4,298950,59.99,7,play,82.0,False,84
81,Fallout 4,62878249,59.99,7,play,111.0,False,84
83,Fallout 4,50801801,59.99,7,play,3.2,False,84
85,Fallout 4,173940259,59.99,7,play,39.0,False,84
87,Fallout 4,212570211,59.99,7,play,4.0,False,84
89,Fallout 4,54293428,59.99,7,play,0.2,False,84
91,Fallout 4,100351493,59.99,7,play,35.0,False,84
93,Fallout 4,73518199,59.99,7,play,94.0,False,84
95,Fallout 4,100311267,59.99,7,play,12.0,False,84
97,Fallout 4,301299641,59.99,7,play,14.2,False,84
99,Fallout 4,46637811,59.99,7,play,94.0,False,84
257,Fallout 4,137610845,59.99,7,play,74.0,False,84
101,Fallout 4,171067153,59.99,7,play,72.0,False,84
103,Fallout 4,170460109,59.99,7,play,42.0,False,84
105,Fallout 4,60859324,59.99,7,play,71.0,False,84
107,Fallout 4,108223505,59.99,7,play,0.3,False,84
109,Fallout 4,33282871,59.99,7,play,6.5,False,84
111,Fallout 4,49893565,59.99,7,play,73.0,False,84
113,Fallout 4,27262175,59.99,7,play,2.1,False,84
115,Fallout 4,66464409,59.99,7,play,38.0,False,84
102544,F1 2015,305093062,54.99,0,play,1.2,False,61
102549,F1 2015,101687527,54.99,0,play,26.0,False,61
102551,F1 2015,191126693,54.99,0,play,14.1,False,61
102553,F1 2015,10253354,54.99,0,play,58.0,False,61
102555,F1 2015,186287462,54.99,0,play,6.5,False,61
102546,F1 2015,267250336,54.99,0,play,7.6,False,61
106774,SAMURAI WARRIORS 4-II,116564064,49.99,11,play,2.2,False,0
98387,WWE 2K15,77214425,49.99,0,play,14.2,False,70
32717,Sniper Elite 3,70408902,49.99,13,play,0.4,False,0
32747,Sniper Elite 3,17530772,49.99,13,play,1.7,False,0
32745,Sniper Elite 3,45617627,49.99,13,play,20.0,False,0
32743,Sniper Elite 3,62705916,49.99,13,play,5.8,False,0
32741,Sniper Elite 3,113186568,49.99,13,play,6.6,False,0
32739,Sniper Elite 3,127335438,49.99,13,play,11.1,False,0
32736,Sniper Elite 3,178038549,49.99,13,play,5.2,False,0
32734,Sniper Elite 3,130312302,49.99,13,play,11.5,False,0
32731,Sniper Elite 3,212428693,49.99,13,play,11.2,False,0
32729,Sniper Elite 3,94110492,49.99,13,play,16.2,False,0
32726,Sniper Elite 3,285883244,49.99,13,play,0.8,False,0
32723,Sniper Elite 3,191126693,49.99,13,play,6.2,False,0
32721,Sniper Elite 3,64973908,49.99,13,play,313.0,False,0
32719,Sniper Elite 3,37422528,49.99,13,play,0.8,False,0
32715,Sniper Elite 3,69434488,49.99,13,play,32.0,False,0
32751,Sniper Elite 3,60706503,49.99,13,play,28.0,False,0
32713,Sniper Elite 3,43684632,49.99,13,play,2.0,False,0
32711,Sniper Elite 3,103260848,49.99,13,play,40.0,False,0
32707,Sniper Elite 3,33282871,49.99,13,play,2.0,False,0
32705,Sniper Elite 3,11978743,49.99,13,play,0.8,False,0
32703,Sniper Elite 3,171067153,49.99,13,play,1.4,False,0
32701,Sniper Elite 3,23717586,49.99,13,play,9.4,False,0
32699,Sniper Elite 3,73518199,49.99,13,play,10.4,False,0
32696,Sniper Elite 3,206014489,49.99,13,play,3.3,False,0
32693,Sniper Elite 3,2259650,49.99,13,play,1.8,False,0
32691,Sniper Elite 3,15305418,49.99,13,play,16.2,False,0
32689,Sniper Elite 3,201945992,49.99,13,play,11.9,False,0
32685,Sniper Elite 3,188684344,49.99,13,play,0.9,False,0
32683,Sniper Elite 3,48028873,49.99,13,play,4.7,False,0
32749,Sniper Elite 3,99244433,49.99,13,play,315.0,False,0
32753,Sniper Elite 3,155042139,49.99,13,play,1.6,False,0
98385,WWE 2K15,159800136,49.99,0,play,0.6,False,70
32785,Sniper Elite 3,127628725,49.99,13,play,0.2,False,0
105820,Action! - Gameplay Recording and Streaming,191979928,49.99,0,play,57.0,False,0
105818,Action! - Gameplay Recording and Streaming,62705916,49.99,0,play,129.0,False,0
105816,Action! - Gameplay Recording and Streaming,71527252,49.99,0,play,83.0,False,0
87334,DRAGON BALL XENOVERSE,19586574,49.99,3,play,5.2,False,0
87337,DRAGON BALL XENOVERSE,42061089,49.99,3,play,2.4,False,0
87339,DRAGON BALL XENOVERSE,72842694,49.99,3,play,7.7,False,0
87341,DRAGON BALL XENOVERSE,48028873,49.99,3,play,10.3,False,0
87343,DRAGON BALL XENOVERSE,189858084,49.99,3,play,3.6,False,0
87345,DRAGON BALL XENOVERSE,199603191,49.99,3,play,50.0,False,0
87347,DRAGON BALL XENOVERSE,80779496,49.99,3,play,26.0,False,0
32791,Sniper Elite 3,186287462,49.99,13,play,0.3,False,0
32789,Sniper Elite 3,153076975,49.99,13,play,9.6,False,0
32787,Sniper Elite 3,132593770,49.99,13,play,6.3,False,0
32783,Sniper Elite 3,77214425,49.99,13,play,14.0,False,0
32755,Sniper Elite 3,185680404,49.99,13,play,28.0,False,0
32781,Sniper Elite 3,159800136,49.99,13,play,31.0,False,0
32779,Sniper Elite 3,69954842,49.99,13,play,13.9,False,0
32777,Sniper Elite 3,76032287,49.99,13,play,23.0,False,0
32775,Sniper Elite 3,5387470,49.99,13,play,0.3,False,0
32773,Sniper Elite 3,32126281,49.99,13,play,1.5,False,0
32771,Sniper Elite 3,10253354,49.99,13,play,2.6,False,0
32769,Sniper Elite 3,165356998,49.99,13,play,4.4,False,0
32767,Sniper Elite 3,86182317,49.99,13,play,26.0,False,0
32765,Sniper Elite 3,143235127,49.99,13,play,0.1,False,0
32763,Sniper Elite 3,43284145,49.99,13,play,13.9,False,0
32761,Sniper Elite 3,183048608,49.99,13,play,11.1,False,0
32759,Sniper Elite 3,154940949,49.99,13,play,2.1,False,0
32757,Sniper Elite 3,19696244,49.99,13,play,12.2,False,0
32681,Sniper Elite 3,58029555,49.99,13,play,7.4,False,0
32678,Sniper Elite 3,53875128,49.99,13,play,6.2,False,0
87349,DRAGON BALL XENOVERSE,39622853,49.99,3,play,34.0,False,0
88816,Football Manager 2016,110546460,49.99,14,play,127.0,False,81
88790,Football Manager 2016,43684632,49.99,14,play,184.0,False,81
88792,Football Manager 2016,15415372,49.99,14,play,16.5,False,81
88794,Football Manager 2016,84925352,49.99,14,play,39.0,False,81
88796,Football Manager 2016,299978094,49.99,14,play,126.0,False,81
88798,Football Manager 2016,42363887,49.99,14,play,224.0,False,81
88800,Football Manager 2016,105274697,49.99,14,play,124.0,False,81
88802,Football Manager 2016,154485753,49.99,14,play,80.0,False,81
88804,Football Manager 2016,307181486,49.99,14,play,42.0,False,81
88806,Football Manager 2016,42695514,49.99,14,play,8.1,False,81
88808,Football Manager 2016,202620479,49.99,14,play,179.0,False,81
88810,Football Manager 2016,10302000,49.99,14,play,339.0,False,81
88812,Football Manager 2016,40080833,49.99,14,play,153.0,False,81
88814,Football Manager 2016,50131557,49.99,14,play,3.3,False,81
88818,Football Manager 2016,273021336,49.99,14,play,30.0,False,81
87351,DRAGON BALL XENOVERSE,99077905,49.99,3,play,4.2,False,0
88820,Football Manager 2016,202465473,49.99,14,play,42.0,False,81
88822,Football Manager 2016,70327507,49.99,14,play,33.0,False,81
88824,Football Manager 2016,42380987,49.99,14,play,13.0,False,81
88826,Football Manager 2016,262752300,49.99,14,play,109.0,False,81
96227,Tales of Zestiria,64787956,49.99,8,play,28.0,False,77
96229,Tales of Zestiria,46637811,49.99,8,play,39.0,False,77
96231,Tales of Zestiria,55367062,49.99,8,play,8.9,False,77
96233,Tales of Zestiria,88493668,49.99,8,play,24.0,False,77
96235,Tales of Zestiria,167815968,49.99,8,play,8.2,False,77
96237,Tales of Zestiria,209917929,49.99,8,play,57.0,False,77
96239,Tales of Zestiria,167194020,49.99,8,play,34.0,False,77
98379,WWE 2K15,160427210,49.99,0,play,2.7,False,70
98383,WWE 2K15,64514291,49.99,0,play,126.0,False,70
88788,Football Manager 2016,113260911,49.99,14,play,90.0,False,81
88786,Football Manager 2016,308220794,49.99,14,play,1.7,False,81
88784,Football Manager 2016,81054122,49.99,14,play,100.0,False,81
88782,Football Manager 2016,115192877,49.99,14,play,47.0,False,81
87353,DRAGON BALL XENOVERSE,197406178,49.99,3,play,21.0,False,0
87355,DRAGON BALL XENOVERSE,36546868,49.99,3,play,7.4,False,0
87357,DRAGON BALL XENOVERSE,60859324,49.99,3,play,70.0,False,0
87359,DRAGON BALL XENOVERSE,49893565,49.99,3,play,8.2,False,0
87361,DRAGON BALL XENOVERSE,33013552,49.99,3,play,3.0,False,0
87363,DRAGON BALL XENOVERSE,91859894,49.99,3,play,52.0,False,0
87365,DRAGON BALL XENOVERSE,8585433,49.99,3,play,15.2,False,0
87367,DRAGON BALL XENOVERSE,106980036,49.99,3,play,5.3,False,0
87369,DRAGON BALL XENOVERSE,127335438,49.99,3,play,114.0,False,0
87371,DRAGON BALL XENOVERSE,96400571,49.99,3,play,38.0,False,0
87373,DRAGON BALL XENOVERSE,120237789,49.99,3,play,128.0,False,0
87375,DRAGON BALL XENOVERSE,91729217,49.99,3,play,35.0,False,0
87377,DRAGON BALL XENOVERSE,17530772,49.99,3,play,11.6,False,0
87379,DRAGON BALL XENOVERSE,103445207,49.99,3,play,355.0,False,0
87381,DRAGON BALL XENOVERSE,113196318,49.99,3,play,51.0,False,0
87383,DRAGON BALL XENOVERSE,46028967,49.99,3,play,3.1,False,0
87385,DRAGON BALL XENOVERSE,115996656,49.99,3,play,1.8,False,0
87387,DRAGON BALL XENOVERSE,204401529,49.99,3,play,70.0,False,0
87389,DRAGON BALL XENOVERSE,202427012,49.99,3,play,4.8,False,0
87391,DRAGON BALL XENOVERSE,92595907,49.99,3,play,33.0,False,0
87393,DRAGON BALL XENOVERSE,63441290,49.99,3,play,31.0,False,0
87395,DRAGON BALL XENOVERSE,67579257,49.99,3,play,3.5,False,0
87397,DRAGON BALL XENOVERSE,159800136,49.99,3,play,49.0,False,0
88774,Football Manager 2016,42681063,49.99,14,play,35.0,False,81
88776,Football Manager 2016,42005897,49.99,14,play,53.0,False,81
88778,Football Manager 2016,42099265,49.99,14,play,70.0,False,81
88780,Football Manager 2016,195147702,49.99,14,play,28.0,False,81
98381,WWE 2K15,172518437,49.99,0,play,1.1,False,70
32709,Sniper Elite 3,213231597,49.99,13,play,13.0,False,0
96147,Pillars of Eternity,40212239,44.99,5,play,36.0,False,89
96167,Pillars of Eternity,178964139,44.99,5,play,5.0,False,89
96153,Pillars of Eternity,12144171,44.99,5,play,2.7,False,89
96155,Pillars of Eternity,11970504,44.99,5,play,5.9,False,89
96157,Pillars of Eternity,286926470,44.99,5,play,46.0,False,89
96159,Pillars of Eternity,11149819,44.99,5,play,237.0,False,89
96161,Pillars of Eternity,50095094,44.99,5,play,32.0,False,89
96163,Pillars of Eternity,51822361,44.99,5,play,24.0,False,89
96165,Pillars of Eternity,43160799,44.99,5,play,32.0,False,89
96099,Pillars of Eternity,9128105,44.99,5,play,1.1,False,89
96149,Pillars of Eternity,77665527,44.99,5,play,17.5,False,89
96097,Pillars of Eternity,39622853,44.99,5,play,12.3,False,89
96095,Pillars of Eternity,24469287,44.99,5,play,2.9,False,89
96093,Pillars of Eternity,127850470,44.99,5,play,141.0,False,89
96091,Pillars of Eternity,45974860,44.99,5,play,11.1,False,89
96089,Pillars of Eternity,53898495,44.99,5,play,33.0,False,89
96087,Pillars of Eternity,84455820,44.99,5,play,73.0,False,89
96085,Pillars of Eternity,92393218,44.99,5,play,39.0,False,89
96151,Pillars of Eternity,92484390,44.99,5,play,46.0,False,89
96101,Pillars of Eternity,183337134,44.99,5,play,15.0,False,89
96104,Pillars of Eternity,298950,44.99,5,play,52.0,False,89
96124,Pillars of Eternity,80550861,44.99,5,play,12.3,False,89
96108,Pillars of Eternity,26729643,44.99,5,play,36.0,False,89
96110,Pillars of Eternity,66255019,44.99,5,play,58.0,False,89
96112,Pillars of Eternity,262430736,44.99,5,play,2.9,False,89
96116,Pillars of Eternity,86469479,44.99,5,play,3.3,False,89
96118,Pillars of Eternity,17995238,44.99,5,play,8.0,False,89
96120,Pillars of Eternity,74521316,44.99,5,play,0.7,False,89
96122,Pillars of Eternity,44472980,44.99,5,play,65.0,False,89
96126,Pillars of Eternity,88525821,44.99,5,play,32.0,False,89
96145,Pillars of Eternity,10599862,44.99,5,play,78.0,False,89
96128,Pillars of Eternity,11731710,44.99,5,play,29.0,False,89
96130,Pillars of Eternity,139573198,44.99,5,play,1.4,False,89
96132,Pillars of Eternity,79073449,44.99,5,play,5.8,False,89
96134,Pillars of Eternity,129081996,44.99,5,play,53.0,False,89
96136,Pillars of Eternity,223858723,44.99,5,play,86.0,False,89
96139,Pillars of Eternity,248549548,44.99,5,play,8.3,False,89
96141,Pillars of Eternity,70967454,44.99,5,play,0.6,False,89
96083,Pillars of Eternity,89732768,44.99,5,play,123.0,False,89
96081,Pillars of Eternity,181608676,44.99,5,play,2.4,False,89
99167,Zombie Army Trilogy,19696244,44.99,0,play,0.7,False,72
104325,Blood Bowl 2,66255019,44.99,5,play,4.8,False,76
105830,Black Ink,144071257,44.99,0,play,2.3,False,0
105828,Black Ink,30912860,44.99,0,play,229.0,False,0
102934,X-Plane 10 Global - 64 Bit,194196780,44.99,46,play,1019.0,False,0
102932,X-Plane 10 Global - 64 Bit,108595389,44.99,46,play,30.0,False,0
102930,X-Plane 10 Global - 64 Bit,124437057,44.99,46,play,18.3,False,0
102928,X-Plane 10 Global - 64 Bit,166149095,44.99,46,play,4.8,False,0
105826,Black Ink,71527252,44.99,0,play,8.0,False,0
104323,Blood Bowl 2,33282871,44.99,5,play,1.6,False,76
99169,Zombie Army Trilogy,133268317,44.99,0,play,15.9,False,72
99165,Zombie Army Trilogy,206346171,44.99,0,play,3.9,False,72
99163,Zombie Army Trilogy,22301321,44.99,0,play,0.8,False,72
99161,Zombie Army Trilogy,48028873,44.99,0,play,0.7,False,72
96106,Pillars of Eternity,46637811,44.99,5,play,53.0,False,89
104327,Blood Bowl 2,14126086,44.99,5,play,191.0,False,76
104331,Blood Bowl 2,11970504,44.99,5,play,22.0,False,76
104333,Blood Bowl 2,10253354,44.99,5,play,22.0,False,76
104329,Blood Bowl 2,13190476,44.99,5,play,6.3,False,76
76986,Arma 3,22301321,39.99,4,play,1.1,False,74
76961,Arma 3,80189887,39.99,4,play,84.0,False,74
76963,Arma 3,191126693,39.99,4,play,19.1,False,74
76965,Arma 3,156271246,39.99,4,play,0.3,False,74
76967,Arma 3,51085779,39.99,4,play,419.0,False,74
76994,Arma 3,131444737,39.99,4,play,31.0,False,74
76992,Arma 3,113752996,39.99,4,play,154.0,False,74
76990,Arma 3,219466457,39.99,4,play,174.0,False,74
31877,The Talos Principle,184314651,39.99,5,play,0.4,False,85
76982,Arma 3,80351692,39.99,4,play,17.2,False,74
76984,Arma 3,11161178,39.99,4,play,150.0,False,74
76969,Arma 3,29873979,39.99,4,play,4.8,False,74
76971,Arma 3,93189271,39.99,4,play,16.1,False,74
76973,Arma 3,17995238,39.99,4,play,155.0,False,74
76975,Arma 3,190708114,39.99,4,play,14.7,False,74
76980,Arma 3,99264709,39.99,4,play,66.0,False,74
76977,Arma 3,122940861,39.99,4,play,0.5,False,74
76996,Arma 3,27403206,39.99,4,play,3.2,False,74
76998,Arma 3,230572014,39.99,4,play,125.0,False,74
31879,The Talos Principle,153076975,39.99,5,play,34.0,False,85
76957,Arma 3,175026514,39.99,4,play,104.0,False,74
77000,Arma 3,190305835,39.99,4,play,147.0,False,74
77041,Arma 3,131348564,39.99,4,play,369.0,False,74
77043,Arma 3,48798067,39.99,4,play,55.0,False,74
77045,Arma 3,133228469,39.99,4,play,6.5,False,74
77047,Arma 3,65173746,39.99,4,play,0.5,False,74
77049,Arma 3,79211079,39.99,4,play,262.0,False,74
77051,Arma 3,46028967,39.99,4,play,16.0,False,74
77053,Arma 3,115996656,39.99,4,play,150.0,False,74
77055,Arma 3,61779218,39.99,4,play,498.0,False,74
77057,Arma 3,191979928,39.99,4,play,138.0,False,74
77059,Arma 3,155071993,39.99,4,play,3.8,False,74
77061,Arma 3,10599862,39.99,4,play,71.0,False,74
77063,Arma 3,53509003,39.99,4,play,3.2,False,74
77065,Arma 3,298242221,39.99,4,play,11.8,False,74
77067,Arma 3,95699780,39.99,4,play,5.4,False,74
77069,Arma 3,129117376,39.99,4,play,23.0,False,74
77071,Arma 3,33659046,39.99,4,play,37.0,False,74
77073,Arma 3,31187179,39.99,4,play,23.0,False,74
77039,Arma 3,118852041,39.99,4,play,63.0,False,74
77037,Arma 3,203800963,39.99,4,play,744.0,False,74
77035,Arma 3,17567828,39.99,4,play,436.0,False,74
77017,Arma 3,133422169,39.99,4,play,276.0,False,74
77002,Arma 3,51557405,39.99,4,play,12.1,False,74
77004,Arma 3,118554131,39.99,4,play,851.0,False,74
77006,Arma 3,139695479,39.99,4,play,8.3,False,74
77008,Arma 3,80550861,39.99,4,play,229.0,False,74
77010,Arma 3,88199811,39.99,4,play,13.8,False,74
77013,Arma 3,190191843,39.99,4,play,30.0,False,74
77015,Arma 3,96400571,39.99,4,play,142.0,False,74
77019,Arma 3,45617627,39.99,4,play,17.0,False,74
77033,Arma 3,103445207,39.99,4,play,593.0,False,74
77021,Arma 3,156965566,39.99,4,play,9.0,False,74
105587,Ashes of the Singularity,67579257,39.99,7,play,0.7,False,69
77023,Arma 3,109175936,39.99,4,play,2.8,False,74
77025,Arma 3,211454678,39.99,4,play,91.0,False,74
77027,Arma 3,245863248,39.99,4,play,4.4,False,74
77029,Arma 3,11940338,39.99,4,play,0.9,False,74
77031,Arma 3,165101762,39.99,4,play,910.0,False,74
76959,Arma 3,101687527,39.99,4,play,19.3,False,74
76908,Arma 3,66950079,39.99,4,play,509.0,False,74
76955,Arma 3,191637518,39.99,4,play,186.0,False,74
76872,Arma 3,158173228,39.99,4,play,616.0,False,74
65202,Deadpool,53097340,39.99,1,play,3.7,False,63
76862,Arma 3,171847029,39.99,4,play,19.8,False,74
76864,Arma 3,57103808,39.99,4,play,43.0,False,74
76866,Arma 3,100519466,39.99,4,play,2484.0,False,74
76868,Arma 3,65716118,39.99,4,play,3.2,False,74
76870,Arma 3,136021775,39.99,4,play,15.3,False,74
76874,Arma 3,44866715,39.99,4,play,3.0,False,74
76888,Arma 3,52907921,39.99,4,play,21.0,False,74
76876,Arma 3,1950243,39.99,4,play,2.6,False,74
106484,Don Bradman Cricket 14,202586207,39.99,0,play,89.0,False,0
76878,Arma 3,43913966,39.99,4,play,608.0,False,74
